duration_ms,instance_id,track_name,tempo,artist_name,popularity,loudness,key,music_genre,mode,obtained_date,acousticness
197000.0,69455.0,28246.0,22984.0,5737.0,53.0,-5.445,5.0,0.0,1.0,3.0,0.03
245827.0,87372.0,28513.0,29393.0,5961.0,57.0,-4.749,7.0,0.0,1.0,3.0,0.00971
181013.0,28800.0,18963.0,26067.0,5224.0,46.0,-10.379,3.0,0.0,0.0,3.0,0.7040000000000001
270213.0,70113.0,23061.0,19589.0,541.0,39.0,-5.803999999999999,10.0,0.0,0.0,2.0,0.0119
230707.0,22198.0,20027.0,6715.0,707.0,47.0,-3.2960000000000003,4.0,0.0,0.0,3.0,0.0202
269268.0,55781.0,39431.0,29393.0,254.0,57.0,-7.849,7.0,0.0,1.0,3.0,0.111
195280.0,50892.0,38321.0,1485.0,5819.0,42.0,-5.466,10.0,0.0,0.0,3.0,0.1689999999999999
-1.0,54118.0,1657.0,27778.0,2371.0,44.0,-5.4910000000000005,10.0,0.0,0.0,3.0,0.0162
217427.0,20874.0,4674.0,3921.0,4249.0,53.0,-3.088,3.0,0.0,0.0,3.0,0.000249
198500.0,22665.0,27699.0,5647.0,3143.0,44.0,-7.287000000000001,4.0,0.0,0.0,3.0,0.245
262133.0,60147.0,8886.0,4517.0,6763.0,50.0,-9.921,4.0,0.0,0.0,1.0,0.7809999999999999
181582.0,31781.0,14194.0,3494.0,673.0,42.0,-5.759,5.0,0.0,0.0,3.0,0.672
234000.0,56056.0,26540.0,27500.0,2584.0,46.0,-6.894,5.0,0.0,0.0,3.0,0.000511
198480.0,31108.0,12800.0,26065.0,6015.0,50.0,-3.822,5.0,0.0,0.0,3.0,0.00746
252800.0,21240.0,36838.0,9958.0,855.0,53.0,-4.397,4.0,0.0,0.0,3.0,0.000225
256027.0,27148.0,20105.0,6421.0,2224.0,50.0,-12.687,3.0,0.0,0.0,3.0,0.726
373309.0,85121.0,23273.0,29393.0,6318.0,48.0,-6.023,4.0,0.0,0.0,3.0,0.0338
209693.0,49771.0,19274.0,29393.0,973.0,44.0,-8.049,0.0,0.0,0.0,3.0,0.0512
-1.0,43889.0,20797.0,7779.0,6144.0,60.0,-4.966,10.0,0.0,0.0,3.0,0.0159
243413.0,72839.0,25180.0,26725.0,3491.0,54.0,-5.172000000000001,9.0,0.0,0.0,3.0,0.2769999999999999
271027.0,44386.0,23515.0,12665.0,104.0,50.0,-5.659,3.0,0.0,0.0,3.0,0.0664
104427.0,29112.0,27366.0,19939.0,1742.0,50.0,-5.686,4.0,0.0,0.0,4.0,0.513
182680.0,72268.0,7296.0,13440.0,2076.0,62.0,-8.267000000000001,9.0,0.0,0.0,3.0,0.139
236794.0,51289.0,10048.0,24582.0,6763.0,59.0,-6.534,0.0,0.0,0.0,3.0,0.688
-1.0,20593.0,37572.0,12458.0,4640.0,57.0,-2.887,9.0,0.0,0.0,3.0,1.82e-05
-1.0,74148.0,16748.0,21928.0,6292.0,59.0,-3.435,0.0,0.0,0.0,3.0,0.0002109999999999
231349.0,58716.0,36901.0,1721.0,6047.0,53.0,-5.64,4.0,0.0,0.0,3.0,0.00336
227427.0,80836.0,12244.0,26175.0,5623.0,53.0,-4.76,10.0,0.0,0.0,3.0,0.00351
272666.0,72742.0,17047.0,18541.0,3713.0,54.0,-3.883,10.0,0.0,0.0,3.0,0.00532
-1.0,86517.0,6641.0,17473.0,1742.0,51.0,-2.946,1.0,0.0,1.0,3.0,0.437
190573.0,65334.0,33718.0,19297.0,4620.0,60.0,-5.063,6.0,0.0,1.0,3.0,4.23e-05
224563.0,89476.0,1653.0,29393.0,3447.0,48.0,-7.497999999999999,2.0,0.0,1.0,3.0,0.0448
-1.0,90932.0,12822.0,26039.0,5259.0,42.0,-3.847,1.0,0.0,1.0,3.0,0.313
199933.0,91043.0,31575.0,12258.0,4812.0,41.0,-5.789,10.0,0.0,0.0,3.0,4.34e-05
279333.0,74466.0,12165.0,27009.0,446.0,58.0,-4.312,7.0,0.0,0.0,3.0,0.000272
210590.0,69808.0,36075.0,18779.0,6069.0,41.0,-2.9530000000000003,6.0,0.0,0.0,3.0,0.0529
195560.0,80635.0,39339.0,8446.0,3987.0,43.0,-7.809,5.0,0.0,0.0,3.0,0.017
185747.0,25495.0,19465.0,29393.0,3691.0,43.0,-5.259,0.0,0.0,1.0,3.0,0.042
367640.0,25733.0,38765.0,27988.0,3572.0,10.0,-4.92,11.0,0.0,1.0,3.0,0.000981
272947.0,70467.0,21090.0,28061.0,2277.0,37.0,-11.376,11.0,0.0,1.0,3.0,0.127
277727.0,25478.0,33982.0,2054.0,3406.0,49.0,-3.263,5.0,0.0,0.0,3.0,0.000859
-1.0,58397.0,12613.0,26225.0,6763.0,47.0,-4.856,3.0,0.0,0.0,2.0,5.5700000000000005e-05
235915.0,83736.0,23639.0,28749.0,5275.0,55.0,-4.635,1.0,0.0,1.0,3.0,0.0192
60000.0,34718.0,4108.0,9125.0,6144.0,49.0,-9.519,0.0,0.0,0.0,2.0,0.933
60000.0,77931.0,11920.0,27892.0,6144.0,51.0,-3.876,3.0,0.0,0.0,3.0,0.7490000000000001
-1.0,60238.0,4295.0,11612.0,5429.0,52.0,-7.212000000000001,9.0,0.0,1.0,3.0,0.354
211333.0,81518.0,37199.0,29393.0,5573.0,63.0,-2.331,9.0,0.0,0.0,3.0,0.0279
198326.0,33099.0,18205.0,24665.0,6715.0,44.0,-3.515,0.0,0.0,0.0,3.0,0.0183
180093.0,81384.0,3712.0,29393.0,1417.0,48.0,-8.594,5.0,0.0,0.0,3.0,0.0654
264030.0,27122.0,33138.0,6538.0,6318.0,50.0,-5.872999999999999,7.0,0.0,0.0,3.0,0.00832
-1.0,71882.0,9472.0,22581.0,3211.0,47.0,-7.261,9.0,0.0,1.0,3.0,0.46
202031.0,24431.0,25276.0,8067.0,4169.0,47.0,-12.193,2.0,0.0,1.0,3.0,0.3429999999999999
227867.0,63280.0,6198.0,25491.0,4056.0,57.0,-6.005,5.0,0.0,1.0,3.0,0.5820000000000001
206227.0,46687.0,1264.0,15798.0,5199.0,51.0,-2.69,0.0,0.0,0.0,3.0,5.17e-05
264160.0,47033.0,33923.0,14012.0,3572.0,53.0,-5.948,8.0,0.0,1.0,3.0,0.0004269999999999
242956.0,56707.0,15164.0,22359.0,1989.0,55.0,-4.69,0.0,0.0,1.0,3.0,0.0006799999999999
354880.0,85568.0,32237.0,29393.0,6003.0,38.0,-6.926,1.0,0.0,1.0,3.0,0.252
449480.0,58298.0,520.0,23550.0,1537.0,47.0,-9.752,4.0,0.0,0.0,3.0,0.502
227147.0,57781.0,16680.0,14052.0,707.0,44.0,-3.83,5.0,0.0,0.0,3.0,0.00227
361413.0,43431.0,39962.0,13608.0,4187.0,48.0,-5.165,10.0,0.0,1.0,3.0,0.043
228627.0,21815.0,9539.0,3461.0,4461.0,54.0,-6.124,4.0,0.0,0.0,3.0,0.074
223267.0,69899.0,39374.0,240.0,6763.0,48.0,-7.779,1.0,0.0,1.0,3.0,0.0467
251034.0,46095.0,20619.0,18044.0,1143.0,57.0,-8.458,7.0,0.0,0.0,3.0,0.906
266978.0,20188.0,21944.0,4455.0,641.0,50.0,-6.266,4.0,0.0,0.0,3.0,0.0486
186973.0,66622.0,32160.0,24669.0,78.0,41.0,-4.117,4.0,0.0,0.0,3.0,0.000895
205520.0,61287.0,18836.0,9286.0,6135.0,48.0,-4.1610000000000005,11.0,0.0,0.0,3.0,0.00159
245267.0,63878.0,38917.0,14787.0,5485.0,49.0,-6.54,5.0,0.0,0.0,3.0,2e-05
272800.0,67742.0,37329.0,24919.0,440.0,43.0,-9.634,11.0,0.0,0.0,3.0,0.733
304973.0,56745.0,7944.0,8574.0,1331.0,52.0,-7.172999999999999,11.0,0.0,0.0,3.0,0.218
186238.0,43174.0,4149.0,21514.0,394.0,48.0,-7.487999999999999,9.0,0.0,0.0,3.0,0.124
186960.0,79819.0,9640.0,7066.0,1931.0,60.0,-6.742999999999999,1.0,0.0,1.0,3.0,0.3389999999999999
275000.0,39683.0,24026.0,6419.0,2277.0,52.0,-7.718,3.0,0.0,0.0,3.0,0.00201
233867.0,65275.0,38728.0,23528.0,4155.0,43.0,-4.067,2.0,0.0,0.0,3.0,0.618
214067.0,50988.0,14447.0,22118.0,1501.0,60.0,-7.452999999999999,7.0,0.0,0.0,3.0,0.000633
302001.0,23577.0,4306.0,26037.0,6744.0,56.0,-7.526,11.0,0.0,0.0,3.0,0.261
349870.0,30672.0,34832.0,36.0,6292.0,58.0,-3.992,4.0,0.0,0.0,3.0,0.000386
287427.0,39845.0,2916.0,26974.0,6763.0,59.0,-14.36,5.0,0.0,0.0,3.0,0.435
259040.0,33589.0,35444.0,6883.0,1614.0,51.0,-2.688,10.0,0.0,0.0,3.0,0.0003399999999999
200387.0,85050.0,36924.0,25499.0,5863.0,45.0,-4.982,4.0,0.0,0.0,3.0,0.0763
192311.0,57471.0,23656.0,12695.0,6502.0,51.0,-4.739,9.0,0.0,0.0,3.0,0.0007019999999999
-1.0,64287.0,12765.0,18341.0,6763.0,44.0,-4.82,11.0,0.0,0.0,3.0,5.3500000000000006e-05
273547.0,30235.0,6990.0,20018.0,3563.0,49.0,-5.959,4.0,0.0,0.0,3.0,0.0319
336427.0,50825.0,3837.0,29393.0,6137.0,43.0,-11.457,2.0,0.0,1.0,4.0,0.0724
-1.0,45679.0,15009.0,11001.0,5668.0,57.0,-10.847,10.0,0.0,0.0,3.0,0.025
282317.0,52913.0,4741.0,26025.0,489.0,49.0,-8.636000000000001,7.0,0.0,1.0,3.0,0.268
335480.0,21117.0,23228.0,18393.0,3369.0,54.0,-8.288,10.0,0.0,1.0,2.0,0.474
227467.0,89013.0,4836.0,14579.0,5199.0,41.0,-3.423,5.0,0.0,1.0,3.0,0.0684
245000.0,87981.0,13808.0,15341.0,2945.0,47.0,-11.4,3.0,0.0,0.0,3.0,0.732
214533.0,72174.0,33640.0,15768.0,239.0,42.0,-3.157,10.0,0.0,0.0,3.0,7.15e-05
270013.0,56992.0,32983.0,18037.0,3694.0,49.0,-5.283,0.0,0.0,1.0,3.0,0.22
231680.0,56725.0,37543.0,17305.0,3547.0,53.0,-4.138999999999999,7.0,0.0,0.0,3.0,0.0415
353720.0,53150.0,10429.0,26710.0,3644.0,46.0,-8.79,9.0,0.0,1.0,3.0,0.35
250661.0,28203.0,38308.0,7488.0,4294.0,47.0,-5.118,6.0,0.0,1.0,3.0,1.22e-05
148307.0,79393.0,11772.0,24794.0,2076.0,61.0,-7.825,10.0,0.0,0.0,3.0,0.24
312280.0,82268.0,39934.0,23762.0,5605.0,55.0,-7.984,3.0,0.0,0.0,2.0,0.0312
214040.0,90802.0,32369.0,29271.0,740.0,42.0,-10.437,2.0,0.0,1.0,3.0,0.000523
199341.0,85394.0,3470.0,18718.0,3885.0,56.0,-7.216,7.0,0.0,0.0,3.0,0.0413
-1.0,42464.0,18961.0,21875.0,4155.0,44.0,-6.221,3.0,0.0,0.0,3.0,0.0675
186280.0,35199.0,18236.0,8954.0,4221.0,48.0,-5.393,8.0,0.0,0.0,3.0,0.0514
173173.0,59750.0,34152.0,8180.0,6135.0,57.0,-3.701,1.0,0.0,0.0,3.0,0.000345
115360.0,78950.0,34251.0,28597.0,3725.0,43.0,-9.215,1.0,0.0,1.0,3.0,0.546
-1.0,46070.0,25926.0,29393.0,5573.0,43.0,-2.451,3.0,0.0,0.0,3.0,0.000271
-1.0,30349.0,8384.0,22951.0,6763.0,45.0,-7.619,9.0,0.0,1.0,3.0,0.198
175529.0,22625.0,7297.0,11441.0,2145.0,53.0,-7.995,11.0,0.0,0.0,3.0,0.0137
264387.0,27701.0,13150.0,3340.0,3867.0,49.0,-4.766,11.0,0.0,0.0,3.0,0.00831
259600.0,54478.0,10920.0,9180.0,1595.0,57.0,-8.355,3.0,0.0,0.0,3.0,0.00331
206093.0,42949.0,27622.0,12.0,2277.0,45.0,-8.495,0.0,0.0,1.0,3.0,0.601
390013.0,81218.0,30582.0,3651.0,3369.0,57.0,-5.903,10.0,0.0,0.0,3.0,0.0418
150520.0,24077.0,27025.0,19762.0,3725.0,49.0,-6.432,2.0,0.0,1.0,3.0,0.715
249480.0,23612.0,2313.0,12553.0,1056.0,56.0,-6.006,9.0,0.0,1.0,3.0,0.000786
227935.0,25666.0,28725.0,6009.0,6318.0,49.0,-4.674,9.0,0.0,1.0,3.0,0.0274
320269.0,73558.0,8814.0,4744.0,4706.0,50.0,-5.712000000000001,7.0,0.0,0.0,3.0,0.0209
233747.0,54077.0,31419.0,24234.0,6184.0,46.0,-6.032,1.0,0.0,1.0,1.0,0.0252
332431.0,24681.0,16757.0,13723.0,246.0,41.0,-10.969,3.0,0.0,0.0,3.0,0.885
233187.0,40831.0,20761.0,18321.0,4765.0,40.0,-5.025,11.0,0.0,0.0,3.0,0.000108
154280.0,87208.0,38115.0,25725.0,4365.0,48.0,-8.9,7.0,0.0,1.0,3.0,0.239
199784.0,63521.0,10220.0,27822.0,5737.0,64.0,-6.385,3.0,0.0,0.0,3.0,0.0175
338694.0,41831.0,22168.0,12733.0,4487.0,45.0,-5.468,1.0,0.0,0.0,2.0,0.0274
315440.0,86977.0,34618.0,13896.0,6763.0,51.0,-8.988,8.0,0.0,1.0,3.0,0.0207
273253.0,90761.0,16420.0,6636.0,5712.0,46.0,-8.06,1.0,0.0,0.0,3.0,0.575
190133.0,31581.0,4328.0,24032.0,5961.0,51.0,-8.386000000000001,8.0,0.0,1.0,3.0,0.524
198640.0,87705.0,5423.0,5672.0,4997.0,50.0,-9.948,10.0,0.0,0.0,3.0,0.113
214787.0,38941.0,8066.0,27833.0,1319.0,43.0,-5.2860000000000005,2.0,0.0,0.0,3.0,3.27e-05
188120.0,68300.0,31297.0,28566.0,3572.0,10.0,-5.412000000000001,4.0,0.0,0.0,3.0,0.000161
160886.0,91446.0,17941.0,11042.0,1056.0,63.0,-4.736000000000001,2.0,0.0,1.0,3.0,0.0004059999999999
221319.0,29768.0,2888.0,4449.0,1938.0,40.0,-5.237,5.0,0.0,0.0,3.0,0.0033799999999999
131013.0,56708.0,34855.0,16528.0,2277.0,44.0,-5.702999999999999,6.0,0.0,1.0,3.0,0.735
193911.0,57202.0,33079.0,16018.0,6304.0,46.0,-6.982,5.0,0.0,0.0,3.0,0.221
286987.0,20499.0,17396.0,23788.0,2729.0,62.0,-7.747000000000001,10.0,0.0,0.0,3.0,0.0387
215011.0,38157.0,30924.0,13055.0,4301.0,50.0,-7.954,1.0,0.0,1.0,3.0,0.41
235493.0,66793.0,20841.0,5515.0,5344.0,55.0,-5.025,3.0,0.0,0.0,3.0,0.1009999999999999
207861.0,72735.0,5210.0,6264.0,6304.0,42.0,-8.286,11.0,0.0,0.0,3.0,0.226
234013.0,21483.0,26721.0,8125.0,4160.0,44.0,-6.903,10.0,0.0,0.0,3.0,0.00595
276400.0,69110.0,37498.0,3301.0,2842.0,48.0,-8.459,6.0,0.0,1.0,3.0,0.347
201947.0,35717.0,6176.0,18015.0,3588.0,44.0,-8.131,11.0,0.0,0.0,3.0,0.311
178640.0,49658.0,33128.0,29393.0,1777.0,42.0,-4.317,11.0,0.0,0.0,3.0,7.14e-06
415720.0,68230.0,20269.0,27299.0,3347.0,49.0,-9.164,0.0,0.0,1.0,3.0,0.106
-1.0,20910.0,35890.0,14797.0,3487.0,43.0,-5.082,1.0,0.0,0.0,3.0,0.187
-1.0,42698.0,26387.0,6300.0,3307.0,42.0,-9.154,2.0,0.0,0.0,3.0,0.64
188818.0,51126.0,32184.0,10975.0,3487.0,45.0,-6.727,9.0,0.0,1.0,3.0,0.0074099999999999
202080.0,26565.0,8767.0,29393.0,6685.0,52.0,-6.641,2.0,0.0,1.0,3.0,0.236
197853.0,26601.0,6689.0,12684.0,2582.0,42.0,-3.434,3.0,0.0,0.0,3.0,0.000525
168627.0,23518.0,1988.0,21535.0,1792.0,42.0,-10.025,8.0,0.0,1.0,3.0,0.172
284293.0,42563.0,976.0,21543.0,1614.0,61.0,-5.573,9.0,0.0,1.0,3.0,0.0158
243361.0,89583.0,31906.0,15764.0,3867.0,48.0,-5.06,0.0,0.0,0.0,3.0,0.00599
243808.0,62568.0,30328.0,23001.0,2730.0,44.0,-10.85,8.0,0.0,0.0,3.0,0.371
340000.0,45573.0,8501.0,3957.0,4155.0,48.0,-13.705,9.0,0.0,0.0,3.0,0.6759999999999999
255373.0,86601.0,8529.0,27090.0,1526.0,56.0,-4.938,7.0,0.0,1.0,3.0,0.00122
205253.0,75129.0,36715.0,8849.0,4100.0,40.0,-4.696000000000001,5.0,0.0,1.0,3.0,7.99e-06
202640.0,83599.0,1361.0,5739.0,1523.0,48.0,-6.89,7.0,0.0,0.0,3.0,0.0309
-1.0,89938.0,6786.0,25764.0,1122.0,46.0,-2.761,4.0,0.0,0.0,3.0,0.00144
238507.0,82967.0,8614.0,26553.0,3723.0,44.0,-9.79,1.0,0.0,1.0,3.0,0.00331
239547.0,23950.0,13895.0,5963.0,6174.0,43.0,-7.369,0.0,0.0,0.0,3.0,0.0679
-1.0,45164.0,39785.0,26978.0,2691.0,56.0,-9.249,10.0,0.0,0.0,3.0,0.7190000000000001
-1.0,48522.0,8664.0,554.0,2730.0,55.0,-6.306,2.0,0.0,0.0,3.0,0.49
274333.0,63727.0,25551.0,11782.0,60.0,52.0,-4.973,11.0,0.0,0.0,3.0,0.00212
272065.0,69588.0,37202.0,782.0,4537.0,41.0,-14.517,0.0,0.0,0.0,3.0,0.93
268093.0,59435.0,4958.0,29057.0,5692.0,44.0,-5.794,4.0,0.0,1.0,3.0,0.422
231480.0,60333.0,22079.0,29393.0,2025.0,65.0,-4.276,7.0,0.0,0.0,3.0,1.83e-05
255773.0,83828.0,8661.0,4162.0,6304.0,54.0,-7.692,11.0,0.0,0.0,3.0,0.431
176307.0,89793.0,39205.0,29393.0,6583.0,59.0,-3.621,5.0,0.0,0.0,1.0,5.1e-05
219190.0,20403.0,8696.0,29068.0,3733.0,52.0,-4.254,3.0,0.0,1.0,3.0,0.2319999999999999
145640.0,53833.0,13667.0,7449.0,6510.0,52.0,-3.724,9.0,0.0,1.0,3.0,0.171
155055.0,55712.0,2749.0,7163.0,5914.0,41.0,-6.629,9.0,0.0,0.0,3.0,0.0518
233173.0,32123.0,27962.0,3003.0,6763.0,46.0,-6.29,2.0,0.0,0.0,3.0,0.0104
227307.0,21056.0,38688.0,8995.0,2254.0,44.0,-4.577,10.0,0.0,0.0,3.0,0.000565
219413.0,63703.0,13345.0,9366.0,4234.0,38.0,-4.561,3.0,0.0,0.0,3.0,0.00554
298681.0,91187.0,3205.0,4322.0,5244.0,42.0,-6.528,9.0,0.0,1.0,3.0,0.000817
-1.0,66205.0,24516.0,2137.0,6763.0,69.0,-9.039,5.0,0.0,0.0,3.0,0.00106
172486.0,35741.0,29265.0,15826.0,3785.0,51.0,-5.693,2.0,0.0,1.0,3.0,0.046
189473.0,28677.0,21038.0,3972.0,1237.0,56.0,-10.227,2.0,0.0,0.0,3.0,0.3989999999999999
186072.0,69082.0,29600.0,22982.0,4281.0,44.0,-5.207000000000001,5.0,0.0,1.0,3.0,0.00273
-1.0,28703.0,23619.0,1326.0,2064.0,55.0,-4.129,5.0,0.0,1.0,3.0,0.00915
288867.0,64200.0,26825.0,18387.0,3084.0,41.0,-5.968999999999999,4.0,0.0,0.0,3.0,0.3289999999999999
293853.0,33129.0,2754.0,26103.0,1053.0,47.0,-6.819,6.0,0.0,1.0,3.0,0.215
240133.0,68722.0,39063.0,2811.0,6080.0,39.0,-4.817,10.0,0.0,0.0,3.0,0.171
-1.0,77930.0,32507.0,3331.0,1526.0,52.0,-2.963,1.0,0.0,0.0,3.0,0.0001
293227.0,82640.0,20699.0,6229.0,3609.0,67.0,-8.183,3.0,0.0,0.0,3.0,0.244
262260.0,76362.0,7349.0,20360.0,489.0,53.0,-10.722,3.0,0.0,0.0,3.0,0.7959999999999999
313573.0,35311.0,10672.0,1246.0,1931.0,47.0,-7.678999999999999,5.0,0.0,0.0,3.0,0.0027199999999999
203636.0,71890.0,544.0,4700.0,6763.0,54.0,-9.575,9.0,0.0,0.0,1.0,0.787
266187.0,61193.0,2527.0,6262.0,2025.0,52.0,-7.312,4.0,0.0,0.0,3.0,0.0002089999999999
348773.0,68099.0,21359.0,13276.0,6030.0,53.0,-10.425999999999998,1.0,0.0,0.0,3.0,0.000107
323293.0,21905.0,33770.0,29393.0,5293.0,44.0,-3.244,2.0,0.0,1.0,3.0,0.000138
301960.0,75472.0,16895.0,18356.0,5410.0,58.0,-4.746,3.0,0.0,0.0,3.0,0.427
281373.0,64547.0,10674.0,13260.0,2537.0,40.0,-6.23,11.0,0.0,1.0,3.0,0.00665
292120.0,60034.0,34870.0,29393.0,1614.0,50.0,-6.089,9.0,0.0,1.0,3.0,0.374
183320.0,71693.0,29358.0,23474.0,6763.0,46.0,-8.539,7.0,0.0,1.0,3.0,0.551
211440.0,79101.0,14246.0,29393.0,4617.0,62.0,-15.003,10.0,0.0,0.0,3.0,0.000897
-1.0,87578.0,35676.0,26986.0,493.0,52.0,-7.005,3.0,0.0,1.0,3.0,0.102
268087.0,72987.0,3456.0,4206.0,5662.0,58.0,-6.74,9.0,0.0,1.0,3.0,0.214
219648.0,21809.0,31111.0,24303.0,4787.0,51.0,-10.803,9.0,0.0,1.0,3.0,0.514
326707.0,23404.0,25979.0,28492.0,6080.0,44.0,-3.701,5.0,0.0,0.0,3.0,0.3429999999999999
176693.0,80420.0,18374.0,20807.0,5573.0,52.0,-3.812,11.0,0.0,0.0,3.0,0.00179
241253.0,36017.0,18767.0,1432.0,6235.0,44.0,-8.062000000000001,9.0,0.0,0.0,3.0,0.377
171540.0,35748.0,37494.0,14570.0,6763.0,41.0,-13.03,0.0,0.0,1.0,3.0,0.51
262853.0,60534.0,21496.0,8780.0,1989.0,42.0,-4.936,9.0,0.0,0.0,3.0,0.000242
313893.0,75194.0,10482.0,12383.0,5344.0,47.0,-6.818,3.0,0.0,0.0,3.0,0.84
199364.0,28262.0,27142.0,2766.0,5253.0,52.0,-6.586,2.0,0.0,1.0,3.0,0.0409
299533.0,54230.0,6012.0,12078.0,1526.0,63.0,-4.647,10.0,0.0,1.0,3.0,0.000249
291117.0,74068.0,18708.0,4480.0,933.0,59.0,-9.083,3.0,0.0,1.0,3.0,0.153
166144.0,38388.0,3763.0,22413.0,4354.0,68.0,-8.652000000000001,11.0,0.0,1.0,3.0,0.00128
279027.0,32139.0,39927.0,11158.0,4563.0,61.0,-5.995,3.0,0.0,0.0,3.0,0.0172
285827.0,25936.0,32241.0,10963.0,5018.0,52.0,-7.231,7.0,0.0,0.0,3.0,0.244
191653.0,58198.0,29765.0,2.0,138.0,46.0,-3.718,8.0,0.0,1.0,3.0,0.00839
209051.0,28824.0,24211.0,29393.0,520.0,47.0,-3.494,8.0,0.0,1.0,3.0,4.32e-06
256998.0,73853.0,16785.0,26946.0,1200.0,45.0,-5.113,4.0,0.0,0.0,3.0,0.00367
277653.0,82158.0,34372.0,24601.0,3931.0,66.0,-7.792000000000001,0.0,0.0,1.0,3.0,0.623
204200.0,53711.0,10050.0,13649.0,1895.0,53.0,-3.905,3.0,0.0,1.0,3.0,0.012
-1.0,33827.0,33015.0,865.0,2730.0,48.0,-7.767,10.0,0.0,0.0,3.0,0.00545
223653.0,32643.0,23895.0,19099.0,417.0,52.0,-4.388999999999999,3.0,0.0,0.0,3.0,6.34e-05
-1.0,62586.0,26649.0,3916.0,5181.0,50.0,-5.812,5.0,0.0,0.0,3.0,0.163
-1.0,27629.0,25597.0,16395.0,6132.0,56.0,-3.622,10.0,0.0,1.0,3.0,0.0003689999999999
251840.0,40710.0,8772.0,14120.0,2009.0,66.0,-5.315,10.0,0.0,0.0,3.0,0.0416
187547.0,48227.0,28424.0,141.0,2131.0,51.0,-9.043,8.0,0.0,1.0,3.0,0.4039999999999999
208240.0,52795.0,14012.0,25438.0,2371.0,45.0,-4.497,9.0,0.0,1.0,3.0,0.0142
230560.0,62901.0,8695.0,863.0,3733.0,60.0,-3.175,8.0,0.0,1.0,3.0,0.257
188960.0,81444.0,11658.0,1182.0,5541.0,47.0,-3.71,4.0,0.0,1.0,3.0,0.000133
254572.0,68449.0,37550.0,29393.0,6376.0,50.0,-5.832000000000001,7.0,0.0,0.0,3.0,0.0449
161627.0,46919.0,20146.0,18864.0,2410.0,57.0,-4.71,4.0,0.0,0.0,3.0,0.000651
341693.0,52346.0,35649.0,29393.0,1236.0,41.0,-2.794,5.0,0.0,1.0,3.0,0.000437
277686.0,55244.0,26186.0,5986.0,2761.0,48.0,-5.992000000000001,1.0,0.0,1.0,3.0,0.303
214945.0,54647.0,6056.0,5763.0,2747.0,45.0,-15.395,8.0,0.0,0.0,3.0,0.784
176147.0,75162.0,28704.0,6877.0,6.0,46.0,-5.198,7.0,0.0,1.0,3.0,0.514
214560.0,80728.0,7967.0,2171.0,6444.0,47.0,-5.572,10.0,0.0,0.0,3.0,5.04e-06
338200.0,86085.0,6688.0,15745.0,3797.0,50.0,-7.791,3.0,0.0,0.0,3.0,8.11e-06
-1.0,23022.0,7993.0,12677.0,5737.0,53.0,-5.464,10.0,0.0,1.0,3.0,0.0080299999999999
207213.0,20938.0,27457.0,8035.0,5151.0,65.0,-4.664,11.0,0.0,0.0,3.0,0.00018
174160.0,77727.0,6944.0,13383.0,4689.0,47.0,-4.642,7.0,0.0,1.0,3.0,0.00643
280000.0,80661.0,15071.0,4407.0,2906.0,47.0,-9.586,5.0,0.0,0.0,3.0,0.852
204707.0,45290.0,28299.0,6281.0,3987.0,51.0,-7.026,4.0,0.0,1.0,3.0,0.0182
153066.0,87871.0,24694.0,29393.0,1574.0,50.0,-12.109000000000002,10.0,0.0,0.0,3.0,0.00128
252000.0,63163.0,11422.0,29393.0,3073.0,51.0,-8.039,9.0,0.0,1.0,3.0,0.7070000000000001
169652.0,43218.0,18926.0,7146.0,5387.0,45.0,-8.298,5.0,0.0,0.0,3.0,0.584
235600.0,27123.0,6986.0,20727.0,4488.0,49.0,-4.466,8.0,0.0,1.0,3.0,0.174
280107.0,60428.0,37652.0,9453.0,1811.0,53.0,-7.667999999999999,1.0,0.0,0.0,2.0,0.395
226733.0,88374.0,25240.0,4765.0,4185.0,57.0,-13.390999999999998,2.0,0.0,1.0,3.0,0.928
156933.0,60895.0,14263.0,10850.0,6763.0,49.0,-5.667999999999999,10.0,0.0,0.0,3.0,0.391
290987.0,82146.0,27204.0,24723.0,6763.0,46.0,-3.615,4.0,0.0,0.0,3.0,0.181
157560.0,50677.0,4376.0,14458.0,6090.0,53.0,-8.535,1.0,0.0,1.0,3.0,0.0875
271280.0,29142.0,1884.0,8727.0,1053.0,41.0,-5.145,2.0,0.0,0.0,3.0,0.215
239076.0,54575.0,36316.0,6548.0,2896.0,56.0,-10.800999999999998,9.0,0.0,1.0,3.0,0.0172
217027.0,53168.0,4348.0,9939.0,6763.0,55.0,-12.267,0.0,0.0,1.0,3.0,0.5329999999999999
285962.0,69885.0,24368.0,29393.0,3406.0,55.0,-4.079,9.0,0.0,1.0,3.0,0.00242
196880.0,88611.0,28957.0,22756.0,5496.0,45.0,-4.566,8.0,0.0,0.0,3.0,0.0129
297720.0,56598.0,11392.0,26859.0,4738.0,54.0,-4.894,8.0,0.0,0.0,3.0,0.151
184080.0,33482.0,25963.0,7318.0,2050.0,54.0,-13.376,11.0,0.0,0.0,3.0,0.482
229224.0,29016.0,32326.0,5738.0,2567.0,40.0,-3.664,8.0,0.0,1.0,3.0,0.042
232107.0,91074.0,6118.0,12240.0,6444.0,55.0,-4.174,9.0,0.0,1.0,3.0,8.950000000000001e-05
